"Title","imdb.id","date","movie","rank","rating","Year","Rated","Released","Runtime","Genre","Director","Writer","Actors","Plot","Language","Country","Awards","Poster","Metascore","imdbRating","imdbVotes","Type","tomatoMeter","tomatoImage","tomatoRating","tomatoReviews","tomatoFresh","tomatoRotten","tomatoConsensus","tomatoUserMeter","tomatoUserRating","tomatoUserReviews","DVD","BoxOffice","Production","Website","Response","short.title","freq","weeks.past"
"3 Days to Kill","tt2172934",2014-05-18,"3 Days To kill",3,6.2,"2014","PG-13",2014-02-21,117,"Action, Drama, Thriller","McG","Adi Hasak (screenplay), Luc Besson (screenplay), Luc Besson (story)","Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen","A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.","English, French, German","USA, France, Greece, Russia","N/A","http://ia.media-imdb.com/images/M/MV5BMzM0MjE0Nzg1N15BMl5BanBnXkFtZTgwODA4ODE4MDE@._V1_SX300.jpg",40,6.2,33487,"movie",29,"rotten",4.4,107,31,76,"3 Days to Kill uneasily mixes technically accomplished action sequences with an underdeveloped family conflict.",45,3.2,33747,2014-05-20,30700000,"Relativity Media","http://3daystokill.tumblr.com/","True","3 Days to Kill","5",3
"3 Days to Kill","tt2172934",2014-06-01,"3 Days To kill",5,6.2,"2014","PG-13",2014-02-21,117,"Action, Drama, Thriller","McG","Adi Hasak (screenplay), Luc Besson (screenplay), Luc Besson (story)","Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen","A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.","English, French, German","USA, France, Greece, Russia","N/A","http://ia.media-imdb.com/images/M/MV5BMzM0MjE0Nzg1N15BMl5BanBnXkFtZTgwODA4ODE4MDE@._V1_SX300.jpg",40,6.2,33487,"movie",29,"rotten",4.4,107,31,76,"3 Days to Kill uneasily mixes technically accomplished action sequences with an underdeveloped family conflict.",45,3.2,33747,2014-05-20,30700000,"Relativity Media","http://3daystokill.tumblr.com/","True","3 Days to Kill","5",3
"3 Days to Kill","tt2172934",2014-05-11,"3 Days To kill",5,6.2,"2014","PG-13",2014-02-21,117,"Action, Drama, Thriller","McG","Adi Hasak (screenplay), Luc Besson (screenplay), Luc Besson (story)","Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen","A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.","English, French, German","USA, France, Greece, Russia","N/A","http://ia.media-imdb.com/images/M/MV5BMzM0MjE0Nzg1N15BMl5BanBnXkFtZTgwODA4ODE4MDE@._V1_SX300.jpg",40,6.2,33487,"movie",29,"rotten",4.4,107,31,76,"3 Days to Kill uneasily mixes technically accomplished action sequences with an underdeveloped family conflict.",45,3.2,33747,2014-05-20,30700000,"Relativity Media","http://3daystokill.tumblr.com/","True","3 Days to Kill","5",3
"300: Rise of an Empire","tt1253863",2014-06-22,"300 Rise of an Empire",2,6.6,"2014","R",2014-03-07,102,"Action, Drama, Fantasy","Noam Murro","Zack Snyder (screenplay), Kurt Johnstad (screenplay), Frank Miller (graphic novel ""Xerxes"")","Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.","English","USA","5 nominations.","http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg",48,6.4,127052,"movie",42,"rotten",4.9,168,71,97,"It's bound to hit some viewers as an empty exercise in stylish gore, and despite a gonzo starring performance from Eva Green, 300: Rise of an Empire is a step down from its predecessor.",56,3.4,133197,2014-06-24,106600000,"Warner Bros. Pictures","http://www.300themovie.com/","True","300:RsofanEmpr","9",2
"300: Rise of an Empire","tt1253863",2014-03-23,"300 Rise of an Empire",8,7,"2014","R",2014-03-07,102,"Action, Drama, Fantasy","Noam Murro","Zack Snyder (screenplay), Kurt Johnstad (screenplay), Frank Miller (graphic novel ""Xerxes"")","Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.","English","USA","5 nominations.","http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg",48,6.4,127052,"movie",42,"rotten",4.9,168,71,97,"It's bound to hit some viewers as an empty exercise in stylish gore, and despite a gonzo starring performance from Eva Green, 300: Rise of an Empire is a step down from its predecessor.",56,3.4,133197,2014-06-24,106600000,"Warner Bros. Pictures","http://www.300themovie.com/","True","300:RsofanEmpr","9",2
"300: Rise of an Empire","tt1253863",2014-04-06,"300 Rise of an Empire",10,6.9,"2014","R",2014-03-07,102,"Action, Drama, Fantasy","Noam Murro","Zack Snyder (screenplay), Kurt Johnstad (screenplay), Frank Miller (graphic novel ""Xerxes"")","Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.","English","USA","5 nominations.","http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg",48,6.4,127052,"movie",42,"rotten",4.9,168,71,97,"It's bound to hit some viewers as an empty exercise in stylish gore, and despite a gonzo starring performance from Eva Green, 300: Rise of an Empire is a step down from its predecessor.",56,3.4,133197,2014-06-24,106600000,"Warner Bros. Pictures","http://www.300themovie.com/","True","300:RsofanEmpr","9",2
"300: Rise of an Empire","tt1253863",2014-03-30,"300 Rise of an Empire",4,6.9,"2014","R",2014-03-07,102,"Action, Drama, Fantasy","Noam Murro","Zack Snyder (screenplay), Kurt Johnstad (screenplay), Frank Miller (graphic novel ""Xerxes"")","Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.","English","USA","5 nominations.","http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg",48,6.4,127052,"movie",42,"rotten",4.9,168,71,97,"It's bound to hit some viewers as an empty exercise in stylish gore, and despite a gonzo starring performance from Eva Green, 300: Rise of an Empire is a step down from its predecessor.",56,3.4,133197,2014-06-24,106600000,"Warner Bros. Pictures","http://www.300themovie.com/","True","300:RsofanEmpr","9",2
"300: Rise of an Empire","tt1253863",2014-04-20,"300 Rise of an Empire",10,6.9,"2014","R",2014-03-07,102,"Action, Drama, Fantasy","Noam Murro","Zack Snyder (screenplay), Kurt Johnstad (screenplay), Frank Miller (graphic novel ""Xerxes"")","Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.","English","USA","5 nominations.","http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg",48,6.4,127052,"movie",42,"rotten",4.9,168,71,97,"It's bound to hit some viewers as an empty exercise in stylish gore, and despite a gonzo starring performance from Eva Green, 300: Rise of an Empire is a step down from its predecessor.",56,3.4,133197,2014-06-24,106600000,"Warner Bros. Pictures","http://www.300themovie.com/","True","300:RsofanEmpr","9",2
"300: Rise of an Empire","tt1253863",2014-07-06,"300 Rise of an Empire",9,6.6,"2014","R",2014-03-07,102,"Action, Drama, Fantasy","Noam Murro","Zack Snyder (screenplay), Kurt Johnstad (screenplay), Frank Miller (graphic novel ""Xerxes"")","Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.","English","USA","5 nominations.","http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg",48,6.4,127052,"movie",42,"rotten",4.9,168,71,97,"It's bound to hit some viewers as an empty exercise in stylish gore, and despite a gonzo starring performance from Eva Green, 300: Rise of an Empire is a step down from its predecessor.",56,3.4,133197,2014-06-24,106600000,"Warner Bros. Pictures","http://www.300themovie.com/","True","300:RsofanEmpr","9",2
"300: Rise of an Empire","tt1253863",2014-06-29,"300 Rise of an Empire",5,6.6,"2014","R",2014-03-07,102,"Action, Drama, Fantasy","Noam Murro","Zack Snyder (screenplay), Kurt Johnstad (screenplay), Frank Miller (graphic novel ""Xerxes"")","Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.","English","USA","5 nominations.","http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg",48,6.4,127052,"movie",42,"rotten",4.9,168,71,97,"It's bound to hit some viewers as an empty exercise in stylish gore, and despite a gonzo starring performance from Eva Green, 300: Rise of an Empire is a step down from its predecessor.",56,3.4,133197,2014-06-24,106600000,"Warner Bros. Pictures","http://www.300themovie.com/","True","300:RsofanEmpr","9",2
"300: Rise of an Empire","tt1253863",2014-06-08,"300 Rise of an Empire",1,6.6,"2014","R",2014-03-07,102,"Action, Drama, Fantasy","Noam Murro","Zack Snyder (screenplay), Kurt Johnstad (screenplay), Frank Miller (graphic novel ""Xerxes"")","Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.","English","USA","5 nominations.","http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg",48,6.4,127052,"movie",42,"rotten",4.9,168,71,97,"It's bound to hit some viewers as an empty exercise in stylish gore, and despite a gonzo starring performance from Eva Green, 300: Rise of an Empire is a step down from its predecessor.",56,3.4,133197,2014-06-24,106600000,"Warner Bros. Pictures","http://www.300themovie.com/","True","300:RsofanEmpr","9",2
"300: Rise of an Empire","tt1253863",2014-06-15,"300 Rise of an Empire",1,6.6,"2014","R",2014-03-07,102,"Action, Drama, Fantasy","Noam Murro","Zack Snyder (screenplay), Kurt Johnstad (screenplay), Frank Miller (graphic novel ""Xerxes"")","Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.","English","USA","5 nominations.","http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg",48,6.4,127052,"movie",42,"rotten",4.9,168,71,97,"It's bound to hit some viewers as an empty exercise in stylish gore, and despite a gonzo starring performance from Eva Green, 300: Rise of an Empire is a step down from its predecessor.",56,3.4,133197,2014-06-24,106600000,"Warner Bros. Pictures","http://www.300themovie.com/","True","300:RsofanEmpr","9",2
"47 Ronin","tt1335975",2014-04-13,"47 Ronin",4,6.5,"2013","PG-13",2013-12-25,118,"Action, Adventure, Fantasy","Carl Rinsch","Chris Morgan (screenplay), Hossein Amini (screenplay), Chris Morgan (screen story by), Walter Hamada (screen story by)","Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano","A band of samurai set out to avenge the death and dishonor of their master at the hands of a ruthless shogun.","English, Japanese","USA","3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_SX300.jpg",29,6.3,77162,"movie",12,"rotten",4.1,73,9,64,"47 Ronin is a surprisingly dull fantasy adventure, one that leaves its talented international cast stranded within one dimensional roles.",49,3.2,58710,2014-04-01,38300000,"Universal Pictures","http://www.47roninmovie.com/","True","47 Ronin","6",3
"47 Ronin","tt1335975",2014-04-06,"47 Ronin",4,6.5,"2013","PG-13",2013-12-25,118,"Action, Adventure, Fantasy","Carl Rinsch","Chris Morgan (screenplay), Hossein Amini (screenplay), Chris Morgan (screen story by), Walter Hamada (screen story by)","Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano","A band of samurai set out to avenge the death and dishonor of their master at the hands of a ruthless shogun.","English, Japanese","USA","3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_SX300.jpg",29,6.3,77162,"movie",12,"rotten",4.1,73,9,64,"47 Ronin is a surprisingly dull fantasy adventure, one that leaves its talented international cast stranded within one dimensional roles.",49,3.2,58710,2014-04-01,38300000,"Universal Pictures","http://www.47roninmovie.com/","True","47 Ronin","6",3
"47 Ronin","tt1335975",2014-03-16,"47 Ronin",8,6.5,"2013","PG-13",2013-12-25,118,"Action, Adventure, Fantasy","Carl Rinsch","Chris Morgan (screenplay), Hossein Amini (screenplay), Chris Morgan (screen story by), Walter Hamada (screen story by)","Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano","A band of samurai set out to avenge the death and dishonor of their master at the hands of a ruthless shogun.","English, Japanese","USA","3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_SX300.jpg",29,6.3,77162,"movie",12,"rotten",4.1,73,9,64,"47 Ronin is a surprisingly dull fantasy adventure, one that leaves its talented international cast stranded within one dimensional roles.",49,3.2,58710,2014-04-01,38300000,"Universal Pictures","http://www.47roninmovie.com/","True","47 Ronin","6",3
"47 Ronin","tt1335975",2014-04-20,"47 Ronin",6,6.5,"2013","PG-13",2013-12-25,118,"Action, Adventure, Fantasy","Carl Rinsch","Chris Morgan (screenplay), Hossein Amini (screenplay), Chris Morgan (screen story by), Walter Hamada (screen story by)","Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano","A band of samurai set out to avenge the death and dishonor of their master at the hands of a ruthless shogun.","English, Japanese","USA","3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_SX300.jpg",29,6.3,77162,"movie",12,"rotten",4.1,73,9,64,"47 Ronin is a surprisingly dull fantasy adventure, one that leaves its talented international cast stranded within one dimensional roles.",49,3.2,58710,2014-04-01,38300000,"Universal Pictures","http://www.47roninmovie.com/","True","47 Ronin","6",3
"47 Ronin","tt1335975",2014-03-30,"47 Ronin",3,6.5,"2013","PG-13",2013-12-25,118,"Action, Adventure, Fantasy","Carl Rinsch","Chris Morgan (screenplay), Hossein Amini (screenplay), Chris Morgan (screen story by), Walter Hamada (screen story by)","Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano","A band of samurai set out to avenge the death and dishonor of their master at the hands of a ruthless shogun.","English, Japanese","USA","3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_SX300.jpg",29,6.3,77162,"movie",12,"rotten",4.1,73,9,64,"47 Ronin is a surprisingly dull fantasy adventure, one that leaves its talented international cast stranded within one dimensional roles.",49,3.2,58710,2014-04-01,38300000,"Universal Pictures","http://www.47roninmovie.com/","True","47 Ronin","6",3
"47 Ronin","tt1335975",2014-03-23,"47 Ronin",1,6.5,"2013","PG-13",2013-12-25,118,"Action, Adventure, Fantasy","Carl Rinsch","Chris Morgan (screenplay), Hossein Amini (screenplay), Chris Morgan (screen story by), Walter Hamada (screen story by)","Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano","A band of samurai set out to avenge the death and dishonor of their master at the hands of a ruthless shogun.","English, Japanese","USA","3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_SX300.jpg",29,6.3,77162,"movie",12,"rotten",4.1,73,9,64,"47 Ronin is a surprisingly dull fantasy adventure, one that leaves its talented international cast stranded within one dimensional roles.",49,3.2,58710,2014-04-01,38300000,"Universal Pictures","http://www.47roninmovie.com/","True","47 Ronin","6",3
"A Haunted House","tt2243537",2013-04-28,"A Haunted House",9,4.9,"2013","R",2013-01-11,86,"Comedy","Michael Tiddes","Marlon Wayans, Rick Alvarez","Marlon Wayans, Marlene Forte, Essence Atkins, David Koechner","Malcolm and Kisha move into their dream home, but soon learn a demon also resides there. When Kisha becomes possessed, Malcolm - determined to keep his sex life on track - turns to a priest, a psychic, and a team of ghost-busters for help.","English, Spanish","USA","1 win & 1 nomination.","http://ia.media-imdb.com/images/M/MV5BMTM1ODgyOTI0NF5BMl5BanBnXkFtZTcwODgyMDY3OA@@._V1_SX300.jpg",20,5,26282,"movie",10,"rotten",2.6,51,5,46,"N/A",52,3.3,90517,2013-04-23,4e+07,"Open Road Films","http://www.facebook.com/AHauntedHouse","True","AHauntedHouse","3",1
"A Haunted House","tt2243537",2013-04-14,"A Haunted House",2,4.9,"2013","R",2013-01-11,86,"Comedy","Michael Tiddes","Marlon Wayans, Rick Alvarez","Marlon Wayans, Marlene Forte, Essence Atkins, David Koechner","Malcolm and Kisha move into their dream home, but soon learn a demon also resides there. When Kisha becomes possessed, Malcolm - determined to keep his sex life on track - turns to a priest, a psychic, and a team of ghost-busters for help.","English, Spanish","USA","1 win & 1 nomination.","http://ia.media-imdb.com/images/M/MV5BMTM1ODgyOTI0NF5BMl5BanBnXkFtZTcwODgyMDY3OA@@._V1_SX300.jpg",20,5,26282,"movie",10,"rotten",2.6,51,5,46,"N/A",52,3.3,90517,2013-04-23,4e+07,"Open Road Films","http://www.facebook.com/AHauntedHouse","True","AHauntedHouse","3",1
